1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Woody,Terrestrial,Desert / Waste,Uncommon,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Scaly,Silver,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Compound,Terminal,Palmate (Hand-Like),Serrulate,Hairy,Reticulate (Smaller Veins Forming a Network),Singles (1),Rough,Gold,N/A,Seeds,Fruit,Water,Pairs,Funnel,Avg. (1-5cm),Wavy & Feathery,Hairy & Smooth,Random Interval,Foul,Annual (Once),Smooth,Brown,Mimicry,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Poultice,Emmenagogue,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Fungus,Terrestrial,Marsh / Swamp / Bog,Common,Small Patch (1-12),Tiny (<5cm),Multiple Stems / Trunks,None,Advantageous,Smooth,Blue,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Compound,Terminal,Linear (Parallel Margins & Elongate),Serate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Green,N/A,Seeds,Spore,Wind,Single,Bell,Small (5-10mm),Toothed,Scaly & Waxy,Stem / Trunk,None,Perennial (Yearly),Waxy,Gold,Blushed,4-9,2-4,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Medicinal / Other,Ground,Antilithic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Raw,N/A,
Fungus,Terrestrial,Hills / Scrub,Very Common,Medium Patch (12-120),Large (1-10m),Creeper Vine,None,None,Other,Grey,N/A,Other,Black,N/A,Smooth,Yellow,N/A,Compound,Terminal,Flabellate (Fan Shaped),Lobate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Smooth,Green,N/A,Seeds,Spore,Animal,Other,Spike,Avg. (1-5cm),Curly,Smooth,Random Interval,Sweet,Perennial (Yearly),Smooth,Green,Mimicry,10+,5+,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Dried,N/A,
Fungus,Sub-Terrestrial,Forest / Jungle,Common,Large Patch (120+),Tiny (<5cm),Multiple Stems / Trunks,None,Rhizoid,Flaky,Brown,N/A,Scaly,Green,N/A,Smooth,Blue,N/A,Broad,Terminal,Pedate (Palmate Divided Latteral Lobes),Serate & Sinuate,Scaly,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Smooth,Blue,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Large (1-10m),Creeper Vine,Radial,Tap,Waxy,Orange,N/A,Flaky,Violet,N/A,Smooth,Green,N/A,Broad,Random Interval,Spatulate (Spoon),Denticulate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Violet,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Small (5-10mm),Thread,Hairy,Random Interval,Sweet,Perennial (Yearly),Waxy,Green,Solid,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Raw,N/A,Edible,Ground,N/A,Edible,Raw,N/A,Medicinal / Other,Powder,Errihine,
Herbaceous,Aquatic,Fresh Water,Very Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Flaky,Brown,N/A,Smooth,White,N/A,Smooth,Silver,N/A,Compound,Regular Interval,Deltoid (Triangular),Dentate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Smooth,Green,N/A,Suckers,Fruit,Other,Single,Funnel,Avg. (1-5cm),Blade,Velvety,Regular Interval,None,Perennial (Yearly),Smooth,Grey,Mottled,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Blanched,N/A,Edible,Dried,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Medicinal / Other,Wash,Aromatic,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Huge (>10m),Creeper Vine,None,Tap,Smooth,Violet,N/A,Other,Silver,N/A,Waxy,Black,N/A,Broad,Terminal,Lanceolate (Pointed at Both Ends),Serate,Waxy,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Waxy,Yellow,N/A,Suckers,Grain,Animal,Pairs,Cone,Huge (>10cm),Blade,Hairy,Stem / Trunk,None,Poly-Annual (2-7 Years),Waxy,Grey,Blushed,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Vapor / Smoke,Vesicant,Medicinal / Other,Ground,Emollient,N/A,N/A,N/A,Medicinal / Other,Fomentation,Stimulant,Medicinal / Other,Ground,Anaphrodisiac,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Very Rare,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Random,Tubers,Smooth,Copper,N/A,Smooth,Copper,N/A,Smooth,Copper,N/A,Broad,Terminal,Flabellate (Fan Shaped),Serrulate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Brown,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Re-Roll,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Extract,Oxytocic,Medicinal / Other,Tincture,Antinauseant,
Woody,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tubers,Smooth,White,N/A,Rough,Yellow,N/A,Smooth,Green,N/A,Needles,Terminal,Obcordate (Heart Stem at Point),Lobate,Waxy,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Rough,Blue,N/A,Seeds,Spore,Animal,Pairs,Bell,Large (5-10cm),Blade,Hairy,Terminal,Other / Specific,Annual (Once),Rough,Black,Translucent,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Fomentation,Abortifacient,
Herbaceous,Aquatic,Fresh Water,Very Common,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Rough,Red,N/A,Smooth,Violet,N/A,Smooth,Yellow,N/A,Broad,Branch Points,Falcate (Sickle),Smooth,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Waxy,Orange,N/A,Suckers,Grain,Wind,Compound,Cone,Avg. (1-5cm),Wavy,Velvety,Branch Points,Sweet,Perennial (Yearly),Smooth,Grey,Spotted,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Powder,Antiemetic,Medicinal / Other,Powder,Refridgerant,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Ground,N/A,
Woody,Terrestrial,Hills / Scrub,Rare,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Black,N/A,Waxy,Green,N/A,Rough,Red,N/A,Broad,Terminal,Pinnatisect (Deep Opposite Lobing),Serate,Error: Roll Out of Range,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Green,N/A,Seeds,Fruit,Water,Bunches,Disc,Small (5-10mm),Thread,Hairy,Regular Interval,Sweet,Perennial (Yearly),Smooth,Gold,Solid,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Dried,N/A,Edible & Edible,N/A,N/A,Medicinal / Other,Ointment,Anthelmintic,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Plains / Savannah & Hills / Scrub,Rare,Solitary (1-2),Large (1-10m),Colonial Mass,Ordered,Tubers,Smooth,Silver,N/A,Waxy,Black,N/A,Scaly,Yellow,N/A,Broad,Regular Interval,Subulate (Awl),Smooth,Hairy,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Waxy,Brown,N/A,Seeds,Spore,Wind,Spray,Bell,Large (5-10cm),Oval,Dusty,Stem / Trunk,Foul,Annual (Once),Smooth,Orange,Blushed,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Syrup,Sialagogue,Edible,Ground,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Irritant,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Vapor / Smoke,Antinauseant,
Algae,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,None,Waxy,Brown,N/A,Smooth,Green,N/A,Smooth,Violet,N/A,None,Terminal,Hastatae (Triangular Basal Lobes),Serate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Blue,N/A,Budding / Fragmentation,Spore,Animal,Bunches,Spike,Large (5-10cm),Wavy,Smooth,Stem / Trunk,Foul,Annual (Once),Smooth,Orange,Blushed,4-9,0,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,Edible,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Mountains,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Ordered,Advantageous,Smooth,Copper,N/A,Smooth,Black,N/A,Smooth,Black,N/A,Broad,Random Interval,Cuneate (Wedge Accute Base),Sinuate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Waxy,Gold,N/A,Seeds,Grain,Animal,Bunches,Spike,Huge (>10cm),Oval,Waxy,Terminal,None,Perennial (Yearly),Waxy,Black,Night Closing,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Boiled,N/A,Medicinal / Other,Other,Insecticide,
Woody,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Advantageous,Scaly,Yellow,N/A,Flaky,White,N/A,Smooth,Blue,N/A,Broad,Regular Interval & Regular Interval,Poly-Foliate (2-7 Leaflets),Undulate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Rough,Orange,N/A,Seeds,Nut,Animal,Compound,Spike,Small (5-10mm),Blade,Dusty,Terminal,Foul,Perennial (Yearly),Rough,Orange & Silver,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Smooth,Green,N/A,Smooth,Copper,N/A,Scaly,Yellow,N/A,Broad,Branch Points,Obtuse (Bluntly Tipped),Dentate,Sticky,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Other,Orange,N/A,Seeds,Fruit,Animal,Single,Spike,Large (5-10cm),Wavy,Smooth,Branch Points,Sweet,Poly-Annual (2-7 Years),Smooth,Yellow,Solid,4-9,2-4,Symbiotic,Heat,Non-Sentient,N/A,Medicinal / Other,Powder,Acrid,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Cold Extract,Emmenagogue,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Ground,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Small (5-25cm),Creeper Vine,Random,Tap,Rough,Green & Green,Luminescent,Smooth,Yellow,N/A,Scaly,Copper,N/A,Broad,Terminal,Orbicular (Circular),Smooth,VelvetyDusty,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Smooth,Green,N/A,Suckers,Fruit,Water,Compound,Cone,Tiny (<5mm),Oval,Hairy,Branch Points,Foul,Perennial (Yearly),Other,Red,Mottled,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Rubbed,Re-Roll,Medicinal / Other,Infusion,Expectorant,Edible,Roasted,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Rare,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks & Stem / Trunk,Radial,Tap,Smooth,Copper,N/A,Scaly,Yellow,N/A,Smooth,Copper,N/A,Compound,Terminal,Obovate (Egg Narrow at Base),Spiny,Scaly,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Other,Violet,N/A,Budding / Fragmentation,Grain,Gravity,Compound,Bell,Tiny (<5mm),Toothed & Round,Dusty,Terminal,Sweet,Annual (Once),Smooth,Grey & Brown,Mimicry,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Wash,Diaphoretic,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Depressant,Medicinal / Other,Bath,Specific,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Smooth,White,N/A,Smooth,Silver,N/A,Waxy,Green & Green,Phases,Compound,Random Interval,Obtuse (Bluntly Tipped),Sinuate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Green,N/A,Seeds,Spore,Gravity,Spray,Bell,Small (5-10mm),Thread,Scaly,Terminal,Foul,Annual (Once),Smooth,Green & Blue,Spotted,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Carminative,Medicinal / Other,Ointment,Vulnerary,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Antiphlogistic,Medicinal / Other,Poultice,Expectorant,
Herbaceous,Aquatic,Brackish,Uncommon,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Random,Tap,Smooth,Yellow,N/A,Smooth,Copper,N/A,Smooth,Grey,N/A,Broad,Regular Interval,Deltoid (Triangular),Serate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Scaly,Green,N/A,Seeds,Grain,Gravity,Bunches,Spike,Tiny (<5mm),Feathery,Hairy,Terminal,Sweet,Perennial (Yearly),Scaly,Green,Mimicry,4-9,2-4,Predaceous,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Vermifuge,Medicinal / Other,Tincture,Antiphlogistic,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Grated,Bitter Tonic,
Herbaceous,Terrestrial,Mountains,Uncommon,Solitary (1-2),Large (1-10m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Orange,N/A,Flaky,Green,N/A,Other,Yellow,N/A,Compound,Terminal,Hastatae (Triangular Basal Lobes),Crenate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Blue & Green,Phases,Seeds,Grain,Animal,Spray,Cone,Small (5-10mm),Round & Curly,Velvety,Terminal,Sweet,Annual (Once),Scaly,Green,Blushed,4-9,5+,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Infusion,Nephretic,Edible,Roasted,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Wash,Vulnerary,Edible,Steeped,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Radial,Rhizoid,Other,Blue,N/A,Scaly,Green,N/A,Waxy,Blue,N/A,Needles,Terminal,Palmate (Hand-Like),Lobate,Error: Roll Out of Range,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5) & Clusters (6+),Smooth,Green,N/A,Suckers,Fruit,Water,Bunches,Disc,Large (5-10cm),Feathery & Blade,Dusty & Hairy,Regular Interval,Sweet,Annual (Once),Scaly,Brown,Stripes & Translucent,4-9,2-4,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Crushed,Bitter Tonic,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle & Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Other,White & Yellow,Spotted,Smooth,Brown,N/A,Smooth,Green,N/A,Compound,Random Interval,Reniform (Kidney),Sinuate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Rough,Brown,N/A,Seeds,Fruit,Water,Pairs,Bell,Avg. (1-5cm),Wavy,Veined,Stem / Trunk,Sweet,Poly-Annual (2-7 Years),Rough,Yellow,Iridescent,10+,2-4,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk & Stem / Trunk,Radial,Rhizoid,Flaky,Green & Silver,Phases,Smooth,Black,N/A,Other,Green,N/A,Compound,Terminal,Obcordate (Heart Stem at Point),Serrulate,Smooth,None,Pairs (2),Scaly,Green,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Extract,Antifungal,Medicinal / Other,Ointment,Anticoagulant,
Herbaceous,Terrestrial,Forest / Jungle,Very Rare,Solitary (1-2),Large (1-10m),Multiple Stems / Trunks,Random,Tap,Smooth,Green,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,Broad,Branch Points,Truncate (Squared off Apex),Undulate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Orange,N/A,Seeds,Fruit,Water,Pairs,Bell,Large (5-10cm),Blade,Waxy,Random Interval,Sweet,Perennial (Yearly),Waxy,Black,Solid,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Fomentation,Cholagouge,Non-Edible,N/A,N/A,Medicinal / Other,Juice,Restorative,Nutritious / Tasty,Dried,N/A,
Woody,Terrestrial,Forest / Jungle,Rare,Solitary (1-2),Large (1-10m),Colonial Mass,Ordered,Tap,Rough,Silver,N/A,Rough,White,N/A,Flaky,Orange,N/A,Blades,Regular Interval,Poly-Foliate (2-7 Leaflets),Lobate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Seeds,Nut,Gravity,Spray,Bell,Tiny (<5mm),Toothed,Velvety,Terminal,Sweet,Other,Scaly,Grey,Translucent,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Very Common,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Rough,Yellow,N/A,Smooth,Grey,N/A,Smooth,Violet,N/A,Broad,Regular Interval,Lanceolate (Pointed at Both Ends),Undulate,Hairy,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Brown,N/A,Seeds,Fruit,Wind,Spray,Bell,Avg. (1-5cm),Oval,Waxy,Branch Points,Foul,Annual (Once),Waxy,Silver,Mottled,0,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Diuretic,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Medicinal / Other,Poultice,Vulnerary,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Blue,N/A,Waxy,Green,N/A,Waxy,Red,N/A,Broad,Regular Interval,Reniform (Kidney),Serate,Error: Roll Out of Range,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Rough,Violet,N/A,Budding / Fragmentation,Fruit,Animal,Compound,Spike,Large (5-10cm),Curly,Veined,Terminal,Sweet,Annual (Once),Waxy,Orange,Patches,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Bath,Dye,Edible,Roasted,N/A,Edible,Steeped,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Algae,Aquatic,Fresh Water,Very Common,Solitary (1-2),Small (5-25cm),Stem / Trunk,Ordered,Fibrous,Smooth,Orange,N/A,Smooth,Green,N/A,Scaly,Grey,N/A,None,Branch Points,Pedate (Palmate Divided Latteral Lobes),Smooth,Waxy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Brown,N/A,Budding / Fragmentation,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Small (5-25cm),Creeper Vine,Radial,Tap,Scaly,Orange,N/A,Smooth,Orange,N/A,Smooth,Violet,N/A,Compound,Branch Points,Pinnatisect (Deep Opposite Lobing),Smooth,Error: Roll Out of Range,None,Pairs (2),Smooth,Grey,N/A,Suckers,Grain,Gravity,Compound,Funnel,Avg. (1-5cm),Curly & Toothed,Waxy,Branch Points,Musky,Poly-Annual (2-7 Years),Scaly,Red,Blushed,10+,2-4,Predaceous,Gravity,Non-Sentient,N/A,Edible,Dried,N/A,Medicinal / Other,Decoction,Deodorant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Ground,N/A,
Woody,Avian,Forest / Jungle,Very Common,Large Patch (120+),Large (1-10m),Multiple Stems / Trunks,Random,Tap,Rough,Blue,N/A,Waxy,Green,N/A,Flaky,Green,N/A,Compound,Random Interval,Acuminate (Taper to Long Point),Smooth,Error: Roll Out of Range,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Waxy,Copper,N/A,Seeds,Nut,Animal,Pairs,Bell,Avg. (1-5cm),Toothed,Sticky,Terminal,Musky,Perennial (Yearly),Waxy,Copper,Solid & Mimicry,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Mountains,Uncommon,Solitary (1-2),Tiny (<5cm),Colonial Mass,None,Bulb,Smooth,White,N/A,Scaly,Brown,N/A,Waxy,Yellow,N/A,Broad,Terminal,Reniform (Kidney),Undulate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Other,Copper,N/A,Budding / Fragmentation,Spore,Gravity,Bunches,Spike,Huge (>10cm),Curly,Velvety,Stem / Trunk,Sweet,Perennial (Yearly),Waxy,Brown,Solid,1-3,5+,Decay,Touch,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Ordered,Fibrous,Smooth,Grey,N/A,Waxy,White,N/A,Smooth,Yellow,N/A,Blades,Branch Points,Deltoid (Triangular),Crenate,Sticky,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Blue,N/A,Seeds,Spore,Wind,Single,Funnel,Tiny (<5mm),Toothed,Veined,Terminal,Musky,Perennial (Yearly),Waxy,Blue,Iridescent,0,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Bath,Carminative,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Rubbed,Vermifuge,Medicinal / Other,Syrup,Deodorant,
