1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Fresh Water,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Bulb,Waxy,Green & Green,Phases & Solid,Smooth,Brown,N/A,Smooth,Copper & Yellow,Solid,Compound,Branch Points & Terminal,Linear (Parallel Margins & Elongate),Dentate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Animal,Compound,Sphere,Avg. (1-5cm),Blade,Dusty,Stem / Trunk,Foul,Annual (Once),Waxy,Grey,Solid,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Decoction,Antiseptic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Large Patch (120+),Small (5-25cm),Stem / Trunk,Random,Bulb,Waxy,Green,N/A,Waxy,Brown,N/A,Rough,Red,N/A,Compound,Terminal,Palmate (Hand-Like),Sinuate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Rough,Brown,N/A,Seeds,Fruit,Gravity,Single,Funnel,Large (5-10cm),Oval,Waxy,Terminal,Musky,Other,Rough,Orange,Mimicry & Solid,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Fomentation,Re-Roll,Medicinal / Other,Cold Compress,Analgesic,Medicinal / Other,Rubbed,Euphoriant,N/A,N/A,N/A,Edible,Blanched,N/A,Medicinal / Other,Cold Extract,Diuretic,
Fungus,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Average (25cm-1m),Colonial Mass,None,Bulb,Scaly & Other,Green,N/A,Smooth,Green,N/A,Flaky,Blue,N/A,Broad,Terminal,Spatulate (Spoon),Lobate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Other,Violet,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Large (5-10cm),Feathery,Velvety,Branch Points,None,Perennial (Yearly),Smooth,Orange,Patches,10+,2-4,Predaceous,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Irritant,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,Nutritious / Tasty,Ground,N/A,Edible,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Tap,Flaky,Black,N/A,Waxy,Black,N/A,Smooth,Brown,N/A,Broad,Terminal,Pinnatisect (Deep Opposite Lobing),Sinuate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Smooth,Black,N/A,Suckers,Fruit,Animal,Spray,Spike,Large (5-10cm),Oval,Velvety,Branch Points,Foul,Perennial (Yearly),Smooth,Copper & Brown,Translucent,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Ground,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Tubers,Smooth,Red,N/A,Smooth & Waxy,Green,N/A,Smooth,White,N/A,Broad,Regular Interval,Deltoid (Triangular),Smooth,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Brown,N/A,Seeds,Fruit,Animal,Single,Funnel,Small (5-10mm),Oval,Velvety,Terminal,Musky,Perennial (Yearly),Smooth,Gold,Blushed,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Edible,Ground,N/A,Medicinal / Other,Bath,Antilithic,N/A,N/A,N/A,Medicinal / Other,Powder,Colorant,Medicinal / Other,Whole,Antiscorbutic,
Woody,Terrestrial,Mountains,Uncommon,Medium Patch (12-120),Huge (>10m),Creeper Vine,Ordered,Fibrous,Flaky,Violet,N/A,Rough,Yellow,N/A,Rough,Violet,N/A,Compound,Branch Points,Linear (Parallel Margins & Elongate),Undulate,Hairy,None,Whorls (3-5),Rough,Blue,N/A,Seeds,Fruit,Animal,Other,Funnel,Avg. (1-5cm),Blade,Waxy,Branch Points,Sweet,Perennial (Yearly),Smooth,Black,Spotted,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,Medicinal / Other,Cold Compress,Coagulant,Edible,Dried,N/A,Medicinal / Other,Infusion,Depressant,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Huge (>10m),Stem / Trunk & Stem / Trunk,Random,Tap,Waxy,Black,N/A,Smooth,Blue,N/A,Smooth,White,N/A,Broad,Random Interval,Obtuse (Bluntly Tipped),Undulate,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Green,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Medicinal / Other,Vapor / Smoke,Hydragogue,Medicinal / Other,Ground,Wax,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Fibrous,Smooth,Copper,N/A,Smooth,Orange,N/A,Flaky,Green,N/A,Broad,Branch Points,Truncate (Squared off Apex),Sinuate,Scaly,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Green,N/A,Seeds,Spore,Wind,Compound,Cone,Avg. (1-5cm),Blade,Smooth,Random Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Night Closing,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Antipyretic,Medicinal / Other,Other,Depressant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Bath,Balsam,Medicinal / Other,Crushed,Anaphrodisiac,
Woody,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Green,N/A,Rough,Silver,N/A,Smooth,Brown,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Lobate,Smooth & Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Rough,Gold,N/A,Seeds,Nut,Gravity,Bunches,Complex,Avg. (1-5cm),Wavy,Waxy,Regular Interval,Sweet,Annual (Once),Rough,Violet,Blushed,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Crushed,Diuretic,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Large (1-10m),Colonial Mass,Random,Tap,Smooth,Green,N/A,Waxy,Green,N/A,Waxy,Brown,N/A,Compound,Regular Interval,Ovate (Egg Wide at Base),Undulate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Violet,N/A,Suckers,Fruit,Gravity,Bunches,Bell,Large (5-10cm),Curly,Smooth,Random Interval,Sweet,Annual (Once),Smooth,Violet,Stripes,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Decoction,Antinauseant,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Tap,Flaky,Blue,N/A,Smooth,White,N/A,Smooth,Green,N/A,Needles,Terminal,Pedate (Palmate Divided Latteral Lobes),Dentate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Black,N/A,Suckers,Grain,Gravity,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Anaphrodisiac,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Rare,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Waxy,Brown,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Blades,Branch Points,Palmate (Hand-Like),Dentate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Brown,N/A,Budding / Fragmentation,Grain,Gravity,Pairs,Funnel,Avg. (1-5cm),Wavy,Waxy,Terminal,Sweet,Annual (Once),Smooth,Violet,Patches,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Infusion,Astringent,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Nephretic,Medicinal / Other,Other,Bitter,
Woody,Terrestrial,Mountains,Common,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Radial,Fibrous,Flaky,Silver,N/A,Waxy,Yellow,N/A,Flaky,Black,N/A,Broad,Terminal,Palmate (Hand-Like),Sinuate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Rough,Black,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Small (5-10mm),Curly,Scaly,Regular Interval,Sweet,Perennial (Yearly),Scaly,Brown,Blushed & Solid,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Edible,Blanched,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,
Herbaceous,Aquatic,Brackish,Uncommon,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,Radial,Rhizoid,Smooth,Copper,N/A,Waxy,Silver,N/A,Scaly,Brown,N/A,Blades,Regular Interval,Lobed (Deeply Indented Margins),Undulate,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1) & Clusters (6+),Smooth,Copper,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Ground,N/A,
Fungus,Sub-Terrestrial,Forest / Jungle & Forest / Jungle,Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Tap,Smooth,Green,N/A,Smooth,Grey,N/A,Smooth,Brown,N/A,Compound,Terminal,Palmate (Hand-Like),Lobate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Green,N/A,Seeds,Spore,Wind,Pairs,Funnel,Small (5-10mm),Curly & Wavy,Veined,Regular Interval,None,Poly-Annual (2-7 Years),Smooth,Silver,Phases,4-9,2-4,Decay,None,Non-Sentient,N/A,Medicinal / Other,Ground,Antinauseant,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Tiny (<5cm),Colonial Mass,None,Rhizoid,Flaky & Other,White,N/A,Smooth,Green,N/A,Waxy,Green,N/A,Needles,Terminal,Linear (Parallel Margins & Elongate),Undulate,Waxy & Smooth,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,White,N/A,Seeds,Spore,Wind,Other,Sphere,Small (5-10mm),Round,Veined,Stem / Trunk,Musky,Annual (Once),Rough,Green,Mottled,1-3,2-4,Decay,Light,Non-Sentient,N/A,Medicinal / Other,Cold Extract,Diuretic,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Wash,Caustic,Medicinal / Other,Fomentation,Errihine,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Tap,Smooth,Black,N/A,Scaly,Yellow,N/A,Scaly,Black,N/A,Compound,Terminal,Spear-Shaped (Pointed Barbbed-Base),Smooth,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Waxy,Brown,N/A,Seeds,Nut,Gravity,Single,Bell,Huge (>10cm),Oval,Velvety,Stem / Trunk,Sweet,Perennial (Yearly),Smooth,Green,Stripes,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Tap,Smooth,Copper,N/A,Smooth,Gold,N/A,Smooth,Gold,N/A,Broad,Branch Points,Lobed (Deeply Indented Margins),Ciliate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Green,N/A,Budding / Fragmentation,Fruit,Animal,Pairs,Bell,Small (5-10mm),Toothed,Velvety,Random Interval,None,Annual (Once),Smooth,Gold,Blushed,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Crushed,Antiscorbutic,Medicinal / Other,Poultice,Vesicant,N/A,N/A,N/A,Medicinal / Other,Infusion,Antihydrotic,Medicinal / Other,Vapor / Smoke,Antiemetic,
Herbaceous,Terrestrial,Mountains,Common,Small Patch (1-12),Huge (>10m),Multiple Stems / Trunks,None,Tap,Rough,Copper,N/A,Waxy,White,N/A,Smooth,Red,N/A,Scales,Regular Interval & Regular Interval,Poly-Foliate (2-7 Leaflets),Spiny & Sinuate,Hairy,None,Pairs (2),Smooth,Grey,N/A,Seeds,Nut,Gravity,Compound,Disc,Small (5-10mm),Wavy,Waxy,Regular Interval,Musky,Perennial (Yearly),Smooth,Black,Spotted,1-3,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Whole,Alterative,N/A,N/A,N/A,Medicinal / Other,Infusion,Hepatic,Non-Edible,N/A,N/A,Medicinal / Other,Rubbed,Oil,
Herbaceous,Aquatic,Brackish,Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Rhizoid,Rough,Silver,N/A,Smooth,Gold,N/A,Scaly,Yellow,N/A,Compound,Stem / Trunk,Obcordate (Heart Stem at Point),Smooth,Smooth,None,Clusters (6+),Smooth,Blue,N/A,Seeds,Spore,Wind,Single,Disc,Small (5-10mm),Blade,Waxy,Random Interval,Sweet,Other,Smooth,Green,Patches & Stripes,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Wash,Emollient,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Forest / Jungle & Mountains,Rare,Medium Patch (12-120),Large (1-10m),Creeper Vine,Random,Advantageous,Scaly,Silver,N/A,Flaky,Yellow,N/A,Waxy,Green,N/A,Blades,Random Interval,Palmate (Hand-Like),Sinuate,VelvetyDusty & Re-Roll,None,Clusters (6+),Smooth,Blue,N/A,Seeds,Grain,Animal,Compound,Disc,Tiny (<5mm),Feathery,Veined,Branch Points,Musky,Poly-Annual (2-7 Years),Rough,Grey,Spotted,4-9,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Wash,Haemostatic,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Juice,Emmenagogue,Non-Edible,N/A,N/A,
Fungus,Sub-Terrestrial,Plains / Savannah,Rare,Small Patch (1-12),Small (5-25cm),Creeper Vine,None,Tubers,Smooth,Blue,N/A,Smooth,Green,N/A,Smooth,Grey,N/A,Needles,Terminal,Elliptic (Oval Small or No Point),Smooth & Undulate,Error: Roll Out of Range,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Other,Orange,N/A,Seeds,Spore,Wind,Pairs,Bell,Small (5-10mm),Toothed,Sticky,Random Interval,Sweet,Perennial (Yearly),Smooth & Other,Violet,Translucent,10+,0,Decay,Gravity & Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Blanched,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tubers,Rough,Brown,N/A,Smooth,Silver,N/A,Smooth,Green,N/A,Blades,Branch Points,Flabellate (Fan Shaped),Ciliate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Smooth,Gold,N/A,Suckers,Grain,Gravity,Compound,Spike,Large (5-10cm),Round,Waxy,Stem / Trunk,Sweet,Annual (Once),Smooth,Green,Mimicry,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Bath,Soporific,Edible,Roasted,N/A,
Woody,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Rough,Green,N/A,Other,Orange,N/A,Rough,Yellow,N/A,Broad,Regular Interval,Digitate (Finger-Like Lobes),Denticulate,Error: Roll Out of Range,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1),Smooth,White,N/A,Suckers,Nut,Water,Compound,Cone,Avg. (1-5cm),Curly,Waxy,Stem / Trunk & Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,White,Solid,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Ordered,Fibrous,Other,Yellow,N/A,Waxy,Gold,N/A,Smooth,Gold,N/A,Broad,Terminal,Pedate (Palmate Divided Latteral Lobes),Lobate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Brown,N/A,Seeds,Fruit,Animal,Pairs,Disc,Small (5-10mm),Toothed,Smooth,Stem / Trunk,Sweet,Other,Smooth,Yellow,Solid,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Essence,Laxative,Medicinal / Other,Juice,Hepatic,Edible,Roasted,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Diaphoretic,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Rhizoid,Smooth,Brown,N/A,Smooth,Gold,N/A,Smooth,Yellow,N/A,Compound,Branch Points,Obcordate (Heart Stem at Point),Denticulate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Waxy,Green,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Steeped,N/A,
Herbaceous,Aquatic,Salt Water,Uncommon,Solitary (1-2),Large (1-10m),Multiple Stems / Trunks,Radial,Tap,Smooth,Copper,N/A,Smooth,Orange & Grey,Mottled,Smooth,Orange,N/A,Blades,Terminal,Elliptic (Oval Small or No Point),Serate,VelvetyDusty,None,Pairs (2),Smooth,Grey,N/A,Budding / Fragmentation,Grain,Animal,Spray,Bell,Large (5-10cm),Wavy,Hairy,Terminal,Sweet,Annual (Once),Waxy,Yellow,Solid,1-3,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Medicinal / Other,Ointment,Euphoriant,Medicinal / Other,Decoction,Re-Roll,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Colonial Mass,Random,Fibrous,Smooth,Silver,N/A,Waxy,Green,N/A,Flaky,Yellow,N/A,Broad,Terminal,Falcate (Sickle),Undulate,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Water,Pairs,Bell,Tiny (<5mm),Wavy & Round,Smooth,Terminal,Sweet,Annual (Once),Smooth,Gold,Luminescent,4-9,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Medicinal / Other,Decoction,Nervine,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Nutritious / Tasty,Roasted,N/A,
Woody,Terrestrial,Forest / Jungle,Rare,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Radial,Tap,Rough,Blue,N/A,Waxy,Black,N/A,Waxy,White & Gold,Solid,Compound,Branch Points,Acuminate (Taper to Long Point),Spiny,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Scaly,Yellow,N/A,Seeds,Fruit,Animal,Bunches,Funnel,Large (5-10cm),Blade,Veined,Terminal,Musky,Annual (Once),Rough,Green,Stripes,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Deodorant,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Cathartic,Edible,Raw,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Tap,Flaky,Green,N/A,Smooth,Red,N/A,Scaly,Green,N/A,Compound,Random Interval,Aristate (Spine-Like Tip),Smooth,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2) & Pairs (2),Smooth,Brown,N/A,Suckers,Fruit,Animal,Spray,Sphere,Small (5-10mm),Wavy,Waxy,Regular Interval,Foul,Annual (Once),Smooth,Black,Night Closing,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Juice,Alterative,Edible,Raw,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Dried,N/A,
Algae,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Small (5-25cm),Colonial Mass,Ordered,Rhizoid,Smooth,Brown,N/A,Smooth,Green,N/A,Smooth,Green,N/A,None & Compound,Terminal,Digitate (Finger-Like Lobes),Sinuate,Error: Roll Out of Range,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Yellow,N/A,Budding / Fragmentation,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Symbiotic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Ground,Expectorant,
Algae,Sub-Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Tiny (<5cm),Colonial Mass,Ordered,None,Flaky,Copper,N/A,Flaky,Silver,N/A,Smooth,Brown,N/A,None,Branch Points,Lanceolate (Pointed at Both Ends),Lobate & Serate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Black,N/A,Budding / Fragmentation,Other,Animal,Spray,Funnel,Large (5-10cm),Round,Waxy,Terminal,Sweet,Annual (Once),Flaky,Brown,Blushed,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Anticoagulant,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Very Common,Small Patch (1-12),Large (1-10m),Stem / Trunk,Radial,Tap,Scaly,Brown,N/A,Waxy,Yellow,N/A,Waxy,Grey,N/A,Broad,Random Interval,Cuneate (Wedge Accute Base),Smooth,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Rough,Green,N/A,Seeds,Nut,Gravity,Single,Disc,Small (5-10mm),Toothed,Smooth,Random Interval,Other / Specific,Annual (Once),Smooth,Silver,Solid,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Rough,Orange,N/A,Rough,Yellow,N/A,Rough,Brown,N/A,Blades,Branch Points,Linear (Parallel Margins & Elongate),Sinuate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Rough,Violet,N/A,Seeds,Nut,Animal,Single,Disc,Small (5-10mm),Round,Smooth,Regular Interval & Terminal,None,Annual (Once),Waxy,Brown,Blushed,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Edible,Steeped,N/A,
